request_id,staff_id,assigned_dt,completed_dt,actual_minutes
R0000386,S013,2025-11-16 18:34:57,2025-11-16 19:25:57,44.0
R0000387,S021,2025-11-16 14:42:49,2025-11-16 15:35:49,32.0
R0000388,S027,2025-11-16 19:35:08,2025-11-16 19:52:08,26.0
R0000389,S021,2025-11-16 13:13:50,2025-11-16 13:40:50,34.0
R0000390,S002,2025-11-16 22:09:57,2025-11-16 22:16:57,7.0
R0000391,S027,2025-11-16 21:16:30,2025-11-16 21:32:30,22.0
R0000392,S032,2025-11-16 19:05:58,2025-11-16 19:44:58,25.0
R0000393,S003,2025-11-16 21:49:07,2025-11-16 23:25:07,76.0
R0000394,S018,2025-11-16 09:49:01,2025-11-16 10:18:01,33.0
R0000395,S021,2025-11-16 09:33:19,2025-11-16 10:02:19,27.0
R0000396,S030,2025-11-16 15:01:16,2025-11-16 15:51:16,35.0
R0000397,S007,2025-11-16 16:03:42,2025-11-16 16:11:42,8.0
R0000398,S015,2025-11-16 19:36:41,2025-11-16 20:35:41,63.0
R0000399,S031,2025-11-16 18:37:44,2025-11-16 18:51:44,32.0
R0000400,S030,2025-11-16 14:32:28,,
R0000401,S006,2025-11-16 07:15:03,2025-11-16 07:30:03,7.0
R0000402,S031,2025-11-16 12:55:19,,
R0000403,S005,2025-11-16 09:42:27,2025-11-16 09:33:27,12.0
R0000404,S034,2025-11-16 12:31:50,2025-11-16 13:03:50,29.0
R0000405,S012,2025-11-16 21:29:50,2025-11-16 21:33:50,33.0
R0000406,S022,2025-11-16 20:41:35,2025-11-16 20:36:35,38.0
R0000407,S024,2025-11-16 13:10:42,2025-11-16 13:06:42,29.0
R0000408,S027,2025-11-16 14:48:57,2025-11-16 14:48:57,29.0
R0000409,S019,2025-11-16 12:08:16,2025-11-16 12:36:16,41.0
R0000410,S002,2025-11-16 09:46:51,2025-11-16 09:58:51,18.0
R0000411,S013,2025-11-16 14:55:49,2025-11-16 15:36:49,14.0
R0000412,S027,2025-11-16 21:23:11,2025-11-16 21:40:11,35.0
R0000413,S015,2025-11-16 11:03:39,2025-11-16 11:44:39,38.0
R0000414,S007,2025-11-16 20:06:39,2025-11-16 19:53:39,7.0
R0000415,S032,2025-11-16 22:54:16,2025-11-16 23:17:16,34.0
R0000416,S034,2025-11-16 13:31:26,2025-11-16 13:24:26,20.0
R0000417,S028,2025-11-16 20:07:02,2025-11-16 20:26:02,21.0
R0000418,S020,2025-11-16 21:04:16,2025-11-16 21:28:16,32.0
R0000419,S004,2025-11-16 14:54:50,2025-11-16 15:56:50,66.0
R0000420,S030,2025-11-16 12:31:52,,
R0000421,S027,2025-11-16 20:05:25,2025-11-16 19:49:25,18.0
R0000422,S024,2025-11-16 10:20:52,2025-11-16 10:37:52,31.0
R0000423,S002,2025-11-16 21:44:17,2025-11-16 21:44:17,16.0
R0000424,S020,2025-11-16 22:29:12,2025-11-16 23:09:12,42.0
R0000425,S003,2025-11-16 21:00:09,2025-11-16 21:08:09,10.0
R0000426,S027,2025-11-16 08:04:45,,
R0000427,S002,2025-11-16 19:20:07,2025-11-16 19:34:07,13.0
R0000428,S014,2025-11-16 14:32:35,2025-11-16 14:58:35,39.0
R0000429,S031,2025-11-16 21:34:37,2025-11-16 21:40:37,17.0
R0000430,S015,2025-11-16 15:45:26,2025-11-16 16:27:26,24.0
R0000431,S034,2025-11-16 13:18:02,2025-11-16 13:44:02,38.0
R0000432,S005,2025-11-16 20:28:15,2025-11-16 20:52:15,8.0
R0000433,S034,2025-11-16 18:41:27,,
R0000434,S027,2025-11-16 14:53:15,2025-11-16 15:16:15,6.0
R0000435,S002,2025-11-16 08:54:40,2025-11-16 08:32:40,13.0
R0000436,S027,2025-11-16 11:12:20,,
R0000437,S021,2025-11-16 13:00:01,2025-11-16 13:02:01,31.0
R0000438,S002,2025-11-16 18:43:30,2025-11-16 18:30:30,6.0
R0000439,S005,2025-11-16 19:59:16,2025-11-16 20:28:16,7.0
R0000440,S007,2025-11-16 11:26:27,2025-11-16 11:25:27,8.0
R0000441,S030,2025-11-16 19:29:31,2025-11-16 19:40:31,20.0
R0000442,S004,2025-11-16 18:36:44,2025-11-16 19:34:44,53.0
R0000443,S011,2025-11-16 14:30:48,2025-11-16 15:32:48,45.0
R0000444,S027,2025-11-16 20:17:13,2025-11-16 20:24:13,15.0
R0000445,S002,2025-11-16 20:56:14,2025-11-16 21:16:14,12.0
R0000446,S031,2025-11-16 11:48:41,2025-11-16 12:07:41,25.0
R0000447,S004,2025-11-16 11:45:20,2025-11-16 12:12:20,10.0
R0000448,S006,2025-11-16 16:52:31,2025-11-16 17:12:31,44.0
R0000449,S006,2025-11-16 13:21:42,2025-11-16 13:22:42,15.0
R0000450,S021,2025-11-16 10:49:26,2025-11-16 11:14:26,28.0
R0000451,S015,2025-11-16 21:50:53,2025-11-16 22:48:53,44.0
R0000452,S021,2025-11-16 10:13:43,2025-11-16 10:33:43,48.0
R0000453,S003,2025-11-16 18:53:09,2025-11-16 18:39:09,10.0
R0000454,S032,2025-11-16 15:09:23,2025-11-16 15:26:23,25.0
R0000455,S034,2025-11-16 21:15:32,,32.0
R0000456,S015,2025-11-16 13:45:03,2025-11-16 13:37:03,19.0
R0000457,S003,2025-11-16 21:14:54,2025-11-16 20:58:54,10.0
R0000458,S013,2025-11-16 20:47:28,2025-11-16 21:25:28,40.0
R0000459,S013,2025-11-16 16:39:21,2025-11-16 17:08:21,35.0
R0000460,S019,2025-11-16 19:40:50,2025-11-16 20:03:50,38.0
R0000461,S006,2025-11-16 11:08:24,2025-11-16 11:00:24,12.0
R0000462,S022,2025-11-16 10:45:17,2025-11-16 11:22:17,35.0
R0000463,S013,2025-11-16 17:55:33,2025-11-16 17:31:33,9.0
R0000464,S005,2025-11-16 22:59:53,,
R0000465,S004,2025-11-16 14:45:34,,
R0000466,S006,2025-11-16 12:19:10,2025-11-16 12:08:10,17.0
R0000467,S022,2025-11-16 08:08:28,2025-11-16 08:33:28,28.0
R0000468,S006,2025-11-16 19:02:58,2025-11-16 18:50:58,10.0
R0000469,S014,2025-11-16 18:22:37,2025-11-16 18:47:37,22.0
R0000470,S018,2025-11-16 12:48:28,2025-11-16 13:11:28,43.0
R0000471,S028,2025-11-16 20:14:53,2025-11-16 20:21:53,23.0
R0000472,S013,2025-11-16 10:30:15,2025-11-16 11:11:15,24.0
R0000473,S034,2025-11-16 22:14:33,2025-11-16 22:30:33,36.0
R0000474,S031,2025-11-16 20:03:42,2025-11-16 20:58:42,34.0
R0000475,S022,2025-11-16 13:31:54,2025-11-16 14:05:54,41.0
R0000476,S003,2025-11-16 18:09:46,2025-11-16 18:04:46,10.0
R0000477,S027,2025-11-16 22:30:57,2025-11-16 22:32:57,22.0
R0000478,S028,2025-11-16 20:42:50,2025-11-16 21:03:50,32.0
R0000479,S018,2025-11-16 14:53:48,2025-11-16 15:29:48,-38.0
R0000480,S012,2025-11-16 14:15:01,2025-11-16 13:42:01,11.0
R0000481,S024,2025-11-16 08:04:13,2025-11-16 08:09:13,27.0
R0000482,S006,2025-11-16 11:30:05,,
R0000483,S011,2025-11-16 22:25:19,2025-11-16 22:53:19,30.0
R0000484,S013,2025-11-16 08:01:04,2025-11-16 07:59:04,34.0
R0000485,S027,2025-11-16 13:03:23,2025-11-16 13:25:23,18.0
R0000486,S034,2025-11-16 12:04:56,2025-11-16 12:44:56,39.0
R0000487,S030,2025-11-16 18:45:02,2025-11-16 18:45:02,33.0
R0000488,S004,2025-11-16 07:41:57,2025-11-16 07:27:57,14.0
R0000489,S028,2025-11-16 14:25:26,2025-11-16 14:40:26,21.0
R0000490,S005,2025-11-16 14:05:50,2025-11-16 15:16:50,64.0
R0000491,S005,2025-11-16 19:52:09,2025-11-16 20:12:09,12.0
R0000492,S030,2025-11-16 18:52:33,,
R0000493,S032,2025-11-16 12:07:07,2025-11-16 12:11:07,18.0
R0000494,S005,2025-11-16 08:24:10,,15.0
R0000495,S007,2025-11-16 12:22:50,2025-11-16 12:59:50,32.0
R0000496,S029,2025-11-16 12:51:41,2025-11-16 13:01:41,28.0
R0000497,S022,2025-11-16 07:09:32,2025-11-16 08:01:32,36.0
R0000498,S034,2025-11-16 18:43:32,2025-11-16 18:59:32,31.0
R0000499,S018,2025-11-16 18:51:42,2025-11-16 19:24:42,43.0
R0000500,S011,2025-11-16 21:41:57,2025-11-16 21:54:57,44.0
R0000501,S015,2025-11-16 21:57:00,2025-11-16 22:35:00,43.0
R0000502,S007,2025-11-16 22:11:53,2025-11-16 21:55:53,11.0
R0000503,S015,2025-11-16 22:11:20,2025-11-16 22:23:20,23.0
R0000504,S031,2025-11-16 11:28:07,,
R0000505,S003,2025-11-16 12:35:07,2025-11-16 12:37:07,12.0
R0000506,S015,2025-11-16 22:17:55,2025-11-16 22:08:55,27.0
R0000507,S021,2025-11-16 18:48:19,2025-11-16 19:50:19,63.0
R0000508,S019,2025-11-16 15:02:08,2025-11-16 15:30:08,45.0
R0000509,S027,2025-11-16 09:31:40,2025-11-16 10:06:40,27.0
R0000510,S014,2025-11-16 09:08:04,2025-11-16 10:11:04,48.0
R0000511,S030,2025-11-16 20:47:25,2025-11-16 21:12:25,19.0
R0000512,S019,2025-11-16 17:12:39,2025-11-16 17:48:39,42.0
R0000513,S006,2025-11-16 21:02:25,,5.0
R0000514,S027,2025-11-16 13:39:38,,
R0000515,S014,2025-11-16 16:57:00,2025-11-16 17:42:00,26.0
R0000516,S006,2025-11-16 14:34:05,2025-11-16 14:28:05,13.0
R0000517,S004,2025-11-16 21:55:49,2025-11-16 22:25:49,11.0
R0000518,S014,2025-11-16 22:13:49,2025-11-16 22:44:49,39.0
R0000519,S015,2025-11-16 12:38:25,,
R0000520,S007,2025-11-16 15:58:10,2025-11-16 16:10:10,10.0
R0000521,S027,2025-11-16 20:01:21,2025-11-16 20:36:21,23.0
R0000522,S014,2025-11-16 18:05:10,2025-11-16 18:09:10,30.0
R0000523,S006,2025-11-16 09:25:00,2025-11-16 10:39:00,77.0
R0000524,S005,2025-11-16 17:06:38,,
R0000525,S024,2025-11-16 09:10:41,2025-11-16 09:41:41,40.0
R0000526,S004,2025-11-16 20:44:46,2025-11-16 20:58:46,6.0
R0000527,S002,2025-11-16 20:15:07,,
R0000528,S020,2025-11-16 17:03:16,2025-11-16 17:21:16,34.0
R0000529,S032,2025-11-16 12:45:37,2025-11-16 13:02:37,20.0
R0000530,S006,2025-11-16 21:16:24,,14.0
R0000531,S007,2025-11-16 13:39:08,2025-11-16 13:54:08,6.0
R0000532,S032,2025-11-16 14:15:37,2025-11-16 14:00:37,21.0
R0000533,S032,2025-11-16 23:24:02,2025-11-16 23:16:02,23.0
R0000534,S028,2025-11-16 19:08:22,2025-11-16 19:27:22,31.0
R0000535,S024,2025-11-16 11:24:59,2025-11-16 11:06:59,9.0
R0000536,S032,2025-11-16 09:23:42,2025-11-16 09:36:42,18.0
R0000537,S029,2025-11-16 12:53:28,2025-11-16 13:22:28,31.0
R0000538,S029,2025-11-16 18:29:46,,
R0000539,S029,2025-11-16 22:38:10,2025-11-16 23:14:10,31.0
R0000540,S002,2025-11-16 18:55:27,2025-11-16 19:45:27,47.0
R0000541,S006,2025-11-16 15:34:13,2025-11-16 15:13:13,9.0
R0000542,S020,2025-11-16 18:17:25,2025-11-16 18:37:25,21.0
R0000543,S012,2025-11-16 13:04:02,2025-11-16 13:33:02,32.0
R0000544,S006,2025-11-16 18:31:09,2025-11-16 18:47:09,7.0
R0000545,S011,2025-11-16 15:07:30,2025-11-16 15:03:30,18.0
R0000546,S020,2025-11-16 21:13:16,2025-11-16 21:43:16,29.0
R0000547,S018,2025-11-16 12:12:40,2025-11-16 13:06:40,34.0
R0000548,S028,2025-11-16 12:06:25,2025-11-16 12:31:25,32.0
R0000549,S003,2025-11-16 20:55:40,2025-11-16 21:23:40,66.0
R0000550,S012,2025-11-16 13:41:05,2025-11-16 14:06:05,30.0
R0000551,S012,2025-11-16 08:05:47,2025-11-16 08:14:47,27.0
R0000552,S005,2025-11-16 19:00:37,2025-11-16 19:44:37,54.0
R0000553,S005,2025-11-16 19:23:21,2025-11-16 19:30:21,5.0
R0000554,S032,2025-11-16 08:27:27,2025-11-16 08:40:27,22.0
R0000555,S028,2025-11-16 15:39:15,2025-11-16 16:03:15,38.0
R0000556,S012,2025-11-16 12:01:35,2025-11-16 12:30:35,20.0
R0000557,S005,2025-11-16 07:19:19,2025-11-16 08:35:19,68.0
R0000558,S018,2025-11-16 09:44:08,2025-11-16 10:42:08,50.0
R0000559,S030,2025-11-16 18:52:57,2025-11-16 19:07:57,32.0
R0000560,S007,2025-11-16 09:24:55,2025-11-16 09:53:55,53.0
R0000561,S003,2025-11-16 07:19:41,2025-11-16 07:25:41,5.0
R0000562,S019,2025-11-16 19:24:10,2025-11-16 19:44:10,36.0
R0000563,S011,2025-11-16 19:11:36,2025-11-16 19:36:36,29.0
R0000564,S030,2025-11-16 10:09:48,2025-11-16 11:03:48,40.0
R0000565,S003,2025-11-16 22:05:50,,
R0000566,S004,2025-11-16 20:06:12,,
R0000567,S003,2025-11-16 20:59:31,2025-11-16 21:33:31,28.0
R0000568,S022,2025-11-16 20:19:01,2025-11-16 20:46:01,21.0
R0000569,S011,2025-11-16 12:04:30,2025-11-16 12:05:30,13.0
R0000570,S021,2025-11-16 13:37:53,,
R0000571,S029,2025-11-16 08:19:51,2025-11-16 08:24:51,30.0
R0000572,S011,2025-11-16 11:57:42,2025-11-16 12:37:42,28.0
R0000573,S006,2025-11-16 17:33:18,2025-11-16 18:36:18,52.0
R0000574,S006,2025-11-16 15:01:07,2025-11-16 15:33:07,13.0
R0000575,S002,2025-11-16 23:03:59,2025-11-16 22:51:59,7.0
R0000576,S007,2025-11-16 09:10:20,2025-11-16 09:27:20,18.0
R0000577,S021,2025-11-16 11:45:10,2025-11-16 12:46:10,40.0
R0000578,S028,2025-11-16 13:20:56,2025-11-16 13:46:56,31.0
R0000579,S022,2025-11-16 20:24:11,2025-11-16 21:03:11,42.0
R0000580,S031,2025-11-16 21:22:15,2025-11-16 21:26:15,26.0
R0000581,S021,2025-11-16 19:04:35,2025-11-16 19:16:35,31.0
R0000582,S034,2025-11-16 21:55:37,2025-11-16 22:09:37,19.0
R0000583,S030,2025-11-16 22:43:53,2025-11-16 23:29:53,35.0
R0000584,S024,2025-11-16 16:45:16,2025-11-16 17:25:16,24.0
R0000585,S022,2025-11-16 20:39:11,2025-11-16 20:43:11,23.0
R0000586,S015,2025-11-16 08:38:09,2025-11-16 08:49:09,28.0
R0000587,S002,2025-11-16 22:54:45,2025-11-16 23:40:45,76.0
R0000588,S020,2025-11-16 13:58:06,2025-11-16 14:51:06,36.0
R0000589,S003,2025-11-16 18:34:54,2025-11-16 18:28:54,10.0
R0000590,S002,2025-11-16 21:41:21,2025-11-16 23:01:21,67.0
R0000591,S024,2025-11-16 11:25:32,2025-11-16 11:29:32,26.0
R0000592,S032,2025-11-16 21:39:58,2025-11-16 22:16:58,29.0
R0000593,S019,2025-11-16 19:28:46,2025-11-16 19:55:46,45.0
R0000594,S019,2025-11-16 13:23:44,2025-11-16 14:06:44,40.0
R0000595,S020,2025-11-16 14:32:42,2025-11-16 14:34:42,24.0
R0000596,S022,2025-11-16 21:41:18,2025-11-16 21:58:18,41.0
R0000597,S012,2025-11-16 17:26:03,2025-11-16 17:34:03,11.0
R0000598,S003,2025-11-16 08:46:35,2025-11-16 08:56:35,8.0
R0000599,S024,2025-11-16 13:34:49,2025-11-16 14:11:49,23.0
R0000600,S031,2025-11-16 17:09:47,2025-11-16 17:23:47,25.0
R0000601,S002,2025-11-16 20:06:32,2025-11-16 20:32:32,26.0
R0000602,S031,2025-11-16 14:49:23,2025-11-16 14:46:23,26.0
R0000603,S030,2025-11-16 17:36:04,2025-11-16 17:55:04,35.0
R0000604,S007,2025-11-16 15:46:36,2025-11-16 16:24:36,61.0
R0000605,S027,2025-11-16 16:18:21,2025-11-16 16:15:21,18.0
R0000606,S003,2025-11-16 17:46:31,2025-11-16 18:32:31,36.0
R0000607,S034,2025-11-16 14:30:23,,
R0000608,S018,2025-11-16 08:01:07,2025-11-16 08:00:07,25.0
R0000609,S012,2025-11-16 18:39:33,2025-11-16 19:33:33,37.0
R0000610,S020,2025-11-16 14:43:47,2025-11-16 15:37:47,59.0
R0000611,S030,2025-11-16 21:57:46,2025-11-16 22:01:46,18.0
R0000612,S011,2025-11-16 22:30:02,2025-11-16 22:52:02,32.0
R0000613,S024,2025-11-16 21:22:30,2025-11-16 21:53:30,21.0
R0000614,S004,2025-11-16 10:03:28,2025-11-16 10:24:28,13.0
R0000615,S028,2025-11-16 18:53:02,,
R0000616,S004,2025-11-16 12:55:58,2025-11-16 12:45:58,5.0
R0000617,S031,2025-11-16 19:54:13,2025-11-16 20:29:13,30.0
R0000618,S027,2025-11-16 14:25:27,2025-11-16 15:11:27,30.0
R0000619,S020,2025-11-16 17:07:40,2025-11-16 17:34:40,47.0
R0000620,S014,2025-11-16 18:17:01,2025-11-16 19:06:01,48.0
R0000621,S020,2025-11-16 16:22:45,2025-11-16 16:41:45,24.0
R0000622,S002,2025-11-16 20:07:38,2025-11-16 19:55:38,11.0
R0000623,S005,2025-11-16 12:18:40,2025-11-16 12:46:40,58.0
R0000624,S018,2025-11-16 18:51:06,,18.0
R0000625,S006,2025-11-16 13:27:22,2025-11-16 13:34:22,16.0
R0000626,S004,2025-11-16 11:21:11,2025-11-16 11:36:11,13.0
R0000627,S005,2025-11-16 14:44:41,2025-11-16 15:00:41,14.0
R0000628,S029,2025-11-16 10:27:36,2025-11-16 11:01:36,16.0
R0000629,S005,2025-11-16 20:39:29,2025-11-16 20:44:29,6.0
R0000630,S005,2025-11-16 07:42:21,,5.0
R0000631,S032,2025-11-16 19:47:45,,
R0000632,S011,2025-11-16 20:06:04,,41.0
R0000633,S032,2025-11-16 15:01:41,2025-11-16 15:24:41,23.0
R0000634,S004,2025-11-16 12:43:29,2025-11-16 13:24:29,14.0
R0000635,S013,2025-11-16 22:31:06,2025-11-16 22:38:06,24.0
R0000636,S020,2025-11-16 20:46:00,2025-11-16 21:35:00,38.0
R0000637,S028,2025-11-16 20:40:48,2025-11-16 20:59:48,28.0
R0000638,S004,2025-11-16 11:42:57,2025-11-16 11:57:57,13.0
R0000639,S034,2025-11-16 22:46:20,,
R0000640,S028,2025-11-16 21:42:23,2025-11-16 21:17:23,2.0
R0000641,S002,2025-11-16 08:42:33,2025-11-16 08:52:33,11.0
R0000642,S024,2025-11-16 10:57:08,2025-11-16 10:58:08,20.0
R0000643,S020,2025-11-16 11:26:35,2025-11-16 11:33:35,34.0
R0000644,S013,2025-11-16 18:19:04,2025-11-16 18:52:04,37.0
R0000645,S007,2025-11-16 08:20:18,2025-11-16 08:26:18,12.0
R0000646,S034,2025-11-16 07:34:47,2025-11-16 08:17:47,39.0
R0000647,S022,2025-11-16 11:35:54,2025-11-16 12:28:54,40.0
R0000648,S015,2025-11-16 15:40:37,2025-11-16 16:01:37,33.0
R0000649,S022,2025-11-16 07:41:20,2025-11-16 08:04:20,47.0
R0000650,S006,2025-11-16 20:35:28,2025-11-16 20:51:28,12.0
R0000651,S003,2025-11-16 14:48:26,2025-11-16 15:07:26,12.0
R0000652,S028,2025-11-16 19:27:24,2025-11-16 19:29:24,17.0
R0000653,S029,2025-11-16 20:56:51,2025-11-16 20:45:51,20.0
R0000654,S029,2025-11-16 17:26:19,2025-11-16 17:47:19,14.0
R0000655,S029,2025-11-16 10:29:47,2025-11-16 10:46:47,27.0
R0000656,S012,2025-11-16 08:05:39,2025-11-16 08:38:39,45.0
R0000657,S028,2025-11-16 23:17:09,2025-11-16 23:22:09,23.0
R0000658,S011,2025-11-16 16:27:45,2025-11-16 16:57:45,21.0
R0000659,S013,2025-11-16 21:25:33,2025-11-16 21:49:33,20.0
R0000660,S006,2025-11-16 15:08:59,2025-11-16 14:46:59,8.0
R0000661,S029,2025-11-16 07:34:50,,
R0000662,S029,2025-11-16 19:17:42,2025-11-16 19:23:42,34.0
R0000663,S022,2025-11-16 13:25:51,2025-11-16 13:34:51,33.0
R0000664,S029,2025-11-16 09:20:57,2025-11-16 10:07:57,28.0
R0000665,S014,2025-11-16 19:37:34,2025-11-16 20:24:34,46.0
R0000666,S011,2025-11-16 15:24:24,2025-11-16 16:00:24,43.0
R0000667,S014,2025-11-16 21:55:41,2025-11-16 22:36:41,39.0
R0000668,S006,2025-11-16 16:30:37,2025-11-16 16:06:37,9.0
R0000669,S014,2025-11-16 13:24:21,,
R0000670,S007,2025-11-16 15:11:02,2025-11-16 15:37:02,14.0
R0000671,S003,2025-11-17 22:30:06,2025-11-17 22:30:06,10.0
R0000672,S030,2025-11-17 19:30:46,2025-11-17 20:09:46,26.0
R0000673,S007,2025-11-17 11:50:16,2025-11-17 11:42:16,9.0
R0000674,S021,2025-11-17 11:32:14,,
R0000675,S006,2025-11-17 10:10:58,2025-11-17 10:57:58,40.0
R0000676,S033,2025-11-17 08:49:47,,
R0000677,S028,2025-11-17 21:26:00,2025-11-17 22:11:00,25.0
R0000678,S030,2025-11-17 13:51:34,2025-11-17 14:12:34,32.0
R0000679,S007,2025-11-17 20:05:13,2025-11-17 20:20:13,42.0
R0000680,S015,2025-11-17 20:47:10,2025-11-17 21:15:10,22.0
R0000681,S002,2025-11-17 18:35:57,2025-11-17 18:12:57,10.0
R0000682,S006,2025-11-17 19:19:30,,6.0
R0000683,S003,2025-11-17 19:08:45,2025-11-17 19:55:45,54.0
R0000684,S023,2025-11-17 19:43:08,2025-11-17 20:07:08,28.0
R0000685,S016,2025-11-17 18:31:09,2025-11-17 18:41:09,-39.0
R0000686,S003,2025-11-17 17:20:00,2025-11-17 17:48:00,8.0
R0000687,S028,2025-11-17 22:52:03,2025-11-17 23:36:03,28.0
R0000688,S013,2025-11-17 20:30:56,2025-11-17 21:30:56,35.0
R0000689,S002,2025-11-17 14:02:07,2025-11-17 14:59:07,49.0
R0000690,S034,2025-11-17 08:02:21,2025-11-17 08:20:21,22.0
R0000691,S033,2025-11-17 18:57:38,2025-11-17 19:37:38,30.0
R0000692,S034,2025-11-17 14:01:03,,
R0000693,S024,2025-11-17 22:30:03,2025-11-17 22:36:03,32.0
R0000694,S033,2025-11-17 16:07:12,2025-11-17 16:24:12,25.0
R0000695,S002,2025-11-17 21:55:42,2025-11-17 21:49:42,10.0
R0000696,S007,2025-11-17 20:35:40,2025-11-17 21:26:40,44.0
R0000697,S006,2025-11-17 10:48:58,2025-11-17 10:40:58,10.0
R0000698,S002,2025-11-17 20:20:19,,
R0000699,S032,2025-11-17 19:18:04,,
R0000700,S016,2025-11-17 11:16:46,2025-11-17 11:28:46,20.0
R0000701,S003,2025-11-17 08:41:09,2025-11-17 08:45:09,11.0
R0000702,S013,2025-11-17 22:15:37,2025-11-17 22:21:37,31.0
R0000703,S016,2025-11-17 18:49:57,,
R0000704,S033,2025-11-17 22:52:52,2025-11-17 23:04:52,13.0
R0000705,S003,2025-11-17 09:32:09,2025-11-17 09:28:09,10.0
R0000706,S028,2025-11-17 09:03:37,2025-11-17 09:20:37,34.0
R0000707,S006,2025-11-17 10:11:40,2025-11-17 10:17:40,5.0
R0000708,S032,2025-11-17 17:34:46,2025-11-17 17:24:46,27.0
R0000709,S001,2025-11-17 19:49:32,2025-11-17 20:01:32,14.0
R0000710,S016,2025-11-17 13:44:56,,57.0
R0000711,S024,2025-11-17 20:08:23,2025-11-17 19:53:23,23.0
R0000712,S034,2025-11-17 11:43:43,2025-11-17 12:05:43,23.0
R0000713,S001,2025-11-17 09:58:53,2025-11-17 09:57:53,9.0
R0000714,S003,2025-11-17 20:36:26,2025-11-17 20:42:26,9.0
R0000715,S033,2025-11-17 20:02:16,,
R0000716,S007,2025-11-17 16:22:24,2025-11-17 17:20:24,73.0
R0000717,S002,2025-11-17 21:02:05,2025-11-17 20:42:05,9.0
R0000718,S012,2025-11-17 10:30:13,2025-11-17 11:00:13,41.0
R0000719,S007,2025-11-17 18:34:48,2025-11-17 19:51:48,65.0
R0000720,S003,2025-11-17 13:45:36,2025-11-17 14:36:36,54.0
R0000721,S007,2025-11-17 08:51:35,2025-11-17 08:54:35,16.0
R0000722,S032,2025-11-17 19:11:59,2025-11-17 19:01:59,24.0
R0000723,S016,2025-11-17 16:53:51,2025-11-17 17:40:51,33.0
R0000724,S007,2025-11-17 20:00:24,2025-11-17 19:53:24,7.0
R0000725,S006,2025-11-17 19:14:43,2025-11-17 19:12:43,11.0
R0000726,S002,2025-11-17 08:04:32,2025-11-17 07:31:32,5.0
R0000727,S028,2025-11-17 11:17:11,2025-11-17 11:19:11,15.0
R0000728,S001,2025-11-17 12:19:11,2025-11-17 11:58:11,10.0
R0000729,S015,2025-11-17 21:59:25,2025-11-17 22:15:25,18.0
R0000730,S002,2025-11-17 14:12:51,2025-11-17 14:49:51,17.0
R0000731,S033,2025-11-17 13:07:02,2025-11-17 13:14:02,7.0
R0000732,S020,2025-11-17 15:08:09,2025-11-17 15:51:09,-30.0
R0000733,S007,2025-11-17 08:11:49,2025-11-17 08:21:49,7.0
R0000734,S009,2025-11-17 10:30:38,2025-11-17 11:01:38,54.0
R0000735,S021,2025-11-17 08:15:53,2025-11-17 08:33:53,37.0
R0000736,S003,2025-11-17 15:51:35,2025-11-17 16:11:35,13.0
R0000737,S033,2025-11-17 14:07:18,2025-11-17 13:55:18,12.0
R0000738,S001,2025-11-17 22:46:39,2025-11-17 22:55:39,11.0
R0000739,S032,2025-11-17 12:10:16,2025-11-17 12:45:16,22.0
R0000740,S006,2025-11-17 11:37:37,2025-11-17 11:33:37,16.0
R0000741,S032,2025-11-17 14:50:20,,25.0
R0000742,S021,2025-11-17 17:21:43,,
R0000743,S001,2025-11-17 07:33:21,2025-11-17 07:41:21,13.0
R0000744,S021,2025-11-17 14:21:29,2025-11-17 14:32:29,43.0
R0000745,S023,2025-11-17 07:21:42,2025-11-17 07:41:42,26.0
R0000746,S007,2025-11-17 21:33:54,2025-11-17 21:36:54,12.0
R0000747,S006,2025-11-17 10:07:10,2025-11-17 10:44:10,55.0
R0000748,S012,2025-11-17 17:25:57,2025-11-17 17:34:57,21.0
R0000749,S001,2025-11-17 20:18:48,2025-11-17 20:01:48,4.0
R0000750,S012,2025-11-17 09:06:16,,
R0000751,S002,2025-11-17 21:50:18,2025-11-17 21:55:18,6.0
R0000752,S013,2025-11-17 09:35:57,2025-11-17 10:01:57,39.0
R0000753,S032,2025-11-17 23:10:57,2025-11-17 23:29:57,15.0
R0000754,S013,2025-11-17 21:15:17,,27.0
R0000755,S021,2025-11-17 13:07:01,2025-11-17 13:20:01,28.0
R0000756,S006,2025-11-17 21:20:46,2025-11-17 21:26:46,8.0
R0000757,S007,2025-11-17 20:46:41,2025-11-17 20:23:41,5.0
R0000758,S015,2025-11-17 07:35:09,2025-11-17 08:00:09,52.0
R0000759,S006,2025-11-17 21:41:49,2025-11-17 22:04:49,11.0
R0000760,S033,2025-11-17 19:40:16,2025-11-17 19:57:16,10.0
R0000761,S020,2025-11-17 11:37:06,2025-11-17 11:35:06,28.0
R0000762,S013,2025-11-17 18:25:53,2025-11-17 19:03:53,44.0
R0000763,S012,2025-11-17 15:22:00,,23.0
R0000764,S034,2025-11-17 18:52:42,2025-11-17 19:32:42,21.0
R0000765,S030,2025-11-17 13:09:46,2025-11-17 13:30:46,30.0
R0000766,S030,2025-11-17 14:28:02,2025-11-17 14:24:02,9.0
R0000767,S024,2025-11-17 13:47:54,,
R0000768,S013,2025-11-17 12:51:31,2025-11-17 12:49:31,28.0
R0000769,S002,2025-11-17 20:10:47,,
R0000770,S030,2025-11-17 09:13:18,2025-11-17 09:50:18,17.0
